,sentence,word_labels
550,"Chorus Outdoor Right Module Includes cushions with thick seat pads and overstuffed back support to ensure the comfort of your guests. Cushions are customizable, with a variety of fabric and pattern options, and resistant to stains, sun damage, mold, and mildew.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
551,"Chorus 24"" Outdoor Square Side Table Your home is a reflection of who you are, our store is a reflection of us. Together let’s create something stylish, beautiful and a pleasure to the senses. At Moss we offer inspiration with our vast selection of products to make your house your","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
552,"Sela Denim Chair Pad, 18"" This super soft, chairpad seat cushion is made in Canada with a luxuriously plush cover made from weatherproof and sunsafe polyester with a polyester fiber fill. Established in 1981 Lady Rosedale uses only the finest and most on trend fabrics with signature impeccable style.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
553,"Allover Diamond Hexagon Placemat Your home is a reflection of who you are, our store is a reflection of us. Together let’s create something stylish, beautiful and a pleasure to the senses. At Moss we offer inspiration with our vast selection of products to make your house your","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
554,"Pensicola Bay Blue Rectangular Outdoor Cushion Made in Canada from weatherproof and sunsafe polyester with a polyester fiber fill, this luxuriously plush toss pillow will fit perfectly into a variety of patio and home decors. Established in 1981 Lady Rosedale uses only the finest and most on trend fabrics with signature impeccable style.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
555,"Tweet Toile Robin's Egg Rectangular Outdoor Cushion Made in Canada from weatherproof and sunsafe polyester & acrylic with a polyester fiber fill, this luxuriously plush toss pillow will fit perfectly into a variety of patio and home decors. Established in 1981 Lady Rosedale uses only the finest and most on trend fabrics with signature impeccable style.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
556,"Pinecone With Red Berries Candle Ring, 4""Dia Your home is a reflection of who you are, our store is a reflection of us. Together let’s create something stylish, beautiful and a pleasure to the senses. At Moss we offer inspiration with our vast selection of products to make your house your","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
557,"Pine & Berry Garland Your home is a reflection of who you are, our store is a reflection of us. Together let’s create something stylish, beautiful and a pleasure to the senses. At Moss we offer inspiration with our vast selection of products to make your house your","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
558,"Gift Tag & Twine Set of 60 Your home is a reflection of who you are, our store is a reflection of us. Together let’s create something stylish, beautiful and a pleasure to the senses. At Moss we offer inspiration with our vast selection of products to make your house your","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
559,"Kikkerland Brass Bike Bell Your home is a reflection of who you are, our store is a reflection of us. Together let’s create something stylish, beautiful and a pleasure to the senses. At Moss we offer inspiration with our vast selection of products to make your house your","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
560,"Felix Cat Tree with hammock With such a complete tower you will have plenty to do when your master goes to work: rest, stretch your legs, play... In addition, the very soft surface will also remind you of his hugs!","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
561,L'Oreal Steampod 3 Hair Straightener The arrows should always point in the direction of the tips to allow steam to activate Steampod products.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
562,"LEON Vintage coffee table with graphic patterns The pretty ethnic prints reflect a beautiful imitation parquet, or for adventurous spirits it evokes the veins of a leaf or a feather pattern to create a chic and cozy exotic living room that invites you to travel!","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
563,Elca Coffee Table with Lift Up Top - Scandinavian Style,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
564,CUP HOLDER 2 TIER 33136,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
565,PLATE FOR SECTIONAL CONNECTOR,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
566,T-NUT 5/16-18 X 5/8,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
567,Plastic Triangle Leg 7',"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
568,"12"" Steel Swivel Base","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
569,LS-30 OAK 30 inches in diameter,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
570,American Cherry stain on Cherry,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
571,Base 24 24 inches in diameter,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
572,"9 pc Monterey Teak Dining Set with Expansion Table. Sunbrella Cushion 9pc Monterey Teak Dining Set with 79/102.5"""" Expansion Dining Table with Sunbrella cushions. Handcrafted from the finest teak hardwood timber. We only use premium grade to enhance the natural weather resistance properties of teak. Tenon and joinery construction with dowel reinforcement where extra support is needed. 2.5"" thick Sunbrella seat cushions boasting a solid foam core wrapped in fiber for ultimate comfort are included. Wood is finely sanded to a satin finish. Durability and quality to last for decades.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
573,"Set of 2 Pacific Teak Outdoor Chaise Lounger. Sunbrella Cushion. Set of 2 Pacific Teak Outdoor Chaise Lounge. Handcrafted from the finest teak hardwood timber. We only use premium grade to enhance the natural weather resistance properties of teak. Tenon and joinery construction with dowel reinforcement where extra support is needed. 5"" thick Sunbrella seat and back cushions boasting a solid foam core wrapped in fiber and overstuffed back cushions for ultimate comfort are included. Wood is finely sanded to a satin finish. Durability and quality to last for decades.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
574,"7 pc Monterey Teak Dining Set with 72"" Rectangle Dining Table. Sunbrella Cushion. 7pc Monterey Teak Dining Set with 72"" Rectangular Dining Table with Sunbrella cushions. Handcrafted from the finest teak hardwood timber. We only use premium grade to enhance the natural weather resistance properties of teak. Tenon and joinery construction with dowel reinforcement where extra support is needed. 2.5"" thick Sunbrella seat cushions boasting a solid foam core wrapped in fiber for ultimate comfort are included. Wood is finely sanded to a satin finish. Durability and quality to last for decades.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
575,"5 pc Monterey Teak Dining Set with 48"" Round Table. Sunbrella Cushion 5pc Monterey teak dining set with 48"" round dining table with Sunbrella cushions. Handcrafted from the finest teak hardwood timber. We only use premium grade to enhance the natural weather resistance properties of teak. Tenon and joinery construction with dowel reinforcement where extra support is needed. 2.5"" thick Sunbrella seat cushions boasting a solid foam core wrapped in fiber for ultimate comfort are included. Wood is finely sanded to a satin finish. Durability and quality to last for decades.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
576,Wall chart - Jungle XXL,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
577,"Egg Chair - black Because of the natural material of the chair, it's possible that the rattan can develop small cracks, the twigs can break over time. This does not effect the product quality. To expand the life span of this chair, for extra comfort and to protect your clothing, we do suggest to use a seat cushion or sheepskin.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
578,Traditional Dutch tablecloth - brown,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
579,Woven throw blanket - chevron,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
580,Design & Consulting Service What's your scene Canada? Vancouver Islands outdoor & patio furniture specialists. Free local delivery and set-up. Customize our furniture to suit your patio needs; with over 100 colour and design combinations we have something to match your style. Ask us about short and tall cushions and receive $25 off your purchase.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
581,"Monarch ~ Elite ~ 6 Seat Dinette Set Wipe clean with damp cloth. Do not use bleach, acid solvents or abrasive cleaners on artificial wicker or frame parts. During varying weather conditions and winter period, we strongly recommend that the unit be stored in a dry area with a suitable cover. Before storage, please ensure the unit is clean and dry. Do not stand or climb on the chairs.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
582,"Tempotest Fabric Home Series Thanks to innovative finishing of Teflon Extreme by Para all Tempotest Home fabrics are water/oil repellent, resistant to mould, stains, salt and U.V. fading, even though they are soft and pleasant to touch like natural-fibre fabrics.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
583,Seat Covers What's your scene Canada? Vancouver Islands outdoor & patio furniture specialists. Free local delivery and set-up. Customize our furniture to suit your patio needs; with over 100 colour and design combinations we have something to match your style. Ask us about short and tall cushions and receive $25 off your purchase.,"B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
584,"GLASS BEADS, OPAQUE","B-PRODUCT,I-PRODUCT,I-PRODUCT"
585,VERSA POTS,"B-PRODUCT,I-PRODUCT"
586,"Hosley Set of 2, Vine and Leaf Tealight Wall Sconce USE These are perfect for adding a decorative touch to any room's decor. Perfect for everyday use, wedding, events, aromatherapy,Spa, Reiki, Meditation, Bathroom setting.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
587,"Hosley Set of 10, 8 inch Diameter, Glass Mirror Round Pillar Candle Plates -USES: These are just the right gift for a wedding and can be used for a party, reiki, spa. The plates can use Hosley's own pillar candles of various sizes whether scented or unscented candles.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
588,"Extra Upholstery Cover Set All the tools, accessories and instruction required to assemble the products comes within the packet only.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
589,"Solid Wood Charlie Sofa 2 Seater All the tools, accessories and instruction required to assemble the products comes within the packet only.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
590,"Solid Wood Cubox Sofa 2 Seater All the tools, accessories and instruction required to assemble the products comes within the packet only.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
591,"Solid Wood New Crossia Sofa 2 Seater All the tools, accessories and instruction required to assemble the products comes within the packet only.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
592,"Harriet Pouf - Blue Container that holds slides. PhotoSwipe keeps only 3 of them in the DOM to save memory. Don't modify these 3 pswp__item elements, data is added later on.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
593,"Bella Cocktail Chair - Grey Velvet Container that holds slides. PhotoSwipe keeps only 3 of them in the DOM to save memory. Don't modify these 3 pswp__item elements, data is added later on.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
594,"Theo Armchair - Dhurrie Container that holds slides. PhotoSwipe keeps only 3 of them in the DOM to save memory. Don't modify these 3 pswp__item elements, data is added later on.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
595,"Sarah Bar Stool Container that holds slides. PhotoSwipe keeps only 3 of them in the DOM to save memory. Don't modify these 3 pswp__item elements, data is added later on.","B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
596,"JASEN SOFA 1 SEATER Creating a cozy yet grand look, the JASEN 1 seater sofa let you enjoy every moment with comfort and space. Ideal for hosting guests or lazing on weekends.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
597,"SPINKEL SOFA 2 SEATER Offering a comfortable sitting experience, it comes in woven soft removable, and machine-washable cushion covers with a dark grayish finish, making every gathering different. Available in 1, 2, and 3 seaters, and padded with additional leg support in the middle for extra support (2 and 3-seater only).","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
598,"KUL SOFA 2 SEATER With a sleek wooden finish, the KUL 2 seater sofa is crafted from environment-friendly solid teak wood making it durable and classy. The gray cushions are padded with high-density foam and the covers are removable and machine-washable.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
599,"KORS SOFA 3 SEATER Crafted from solid teak wood, the KORS 3 seater sofa in Singapore is as durable as it can be. Its cushions are padded with high-density foam and woven fabric covers that are removable and machine-washable.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
600,"Andrea 2 Drawer Console Table RMY238ST 002 TA Chocolate or Mahogany Color ( Last 1 Day Ultra Sale ) Extra 10% OFF. ( Showroom OPEN October 16 to 22 , 2023 ) Buy Now Pay Later, 0% Interest Free! Open Ultra Deals","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
601,"Andrea 1 Drawer Bedside Side Table RMY238BS 001 TA Bed Side ( Last 1 Day Ultra Sale ) Extra 10% OFF. ( Showroom OPEN October 16 to 22 , 2023 ) Buy Now Pay Later, 0% Interest Free! Open Ultra Deals","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
602,"Andrea 2 Drawer Writing Desk 2 Drawers Study Table RMY238ST 002 TA ( Last 1 Day Ultra Sale ) Extra 10% OFF. ( Showroom OPEN October 16 to 22 , 2023 ) Buy Now Pay Later, 0% Interest Free! Open Ultra Deals","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
603,"Andrea TV Console 2 Drawer Entertainment Unit RMY238SB 002 TA ( Last 1 Day Ultra Sale ) Extra 10% OFF. ( Showroom OPEN October 16 to 22 , 2023 ) Buy Now Pay Later, 0% Interest Free! Open Ultra Deals","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
604,"POLAND Minimalist Round Nesting Coffee Tables Built for comfort and long hours at the desk, the POLIS study chair offers an ergonomically designed seat crafted from faux leather that reclines and swivels when you need it. The tall backrest and headrest offers optimal support for your back and neck, and the wood-cladded back adds a touch of sophistication to any home office or study corner.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
605,POLLEN Modern Leather Study Chair Monday to Sunday 10 am to 10 pm Only . Customer Service Call Us at 91088188 Regarding Your Order and Inquiry.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
606,PONTE Luxury Marble Side Table Monday to Sunday 10 am to 10 pm Only . Customer Service Call Us at 91088188 Regarding Your Order and Inquiry.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
607,POPLAR Rustic Solid Wood Planter Monday to Sunday 10 am to 10 pm Only . Customer Service Call Us at 91088188 Regarding Your Order and Inquiry.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
608,Iberian-Moroccan Mirrored 2 Door Sideboard This prized Iberian-Moroccan Mirrored 2-door Cabinet Sideboard offers an antiqued appearance that launches an heirloom-inspired statement. Hand-crafted fretwork detailing inlaid with clear sparkling mirrors on the doors infuses panache to any living area.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
609,Geometric Paradox Wall Mirror creates the illusion of space while at the same time multiplies effects of light into a room.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
610,"Earl of Chesterfield Sofa, 3 Seater Plus We are an international online store. Taxes will be included at Checkout at rates applicable to your shipping address. In Singapore, a 8% GST will be added.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
611,"Candice Olson Velocity Cushion, Grey Designed by Candice Olson, the HGTV host of 'Divine Design' and 'Candice Tells All' - the number one hit which the NY Times announced her as ""the one to watch"". A Toronto-based interior designer, Candice Olson's collection of cushions and area rugs embodies Candice's love of everyday elegance that combines timelessness with a contemporary edge.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
